asm_misc_Virtual,asm_misc_Offset,asm_misc_loc,asm_misc_Import,asm_misc_Imports,asm_misc_var,asm_misc_Forwarder,asm_misc_UINT,asm_misc_LONG,asm_misc_BOOL,asm_misc_WORD,asm_misc_BYTES,asm_misc_large,asm_misc_short,asm_misc_dd,asm_misc_db,asm_misc_dw,asm_misc_XREF,asm_misc_ptr,asm_misc_DATA,asm_misc_FUNCTION,asm_misc_extrn,asm_misc_byte,asm_misc_word,asm_misc_dword,asm_misc_char,asm_misc_DWORD,asm_misc_stdcall,asm_misc_arg,asm_misc_locret,asm_misc_asc,asm_misc_align,asm_misc_WinMain,asm_misc_unk,asm_misc_cookie,asm_misc_off,asm_misc_nullsub,asm_misc_DllEntryPoint,asm_misc_System32,asm_misc_dll,asm_misc_CHUNK,asm_misc_BASS,asm_misc_HMENU,asm_misc_DLL,asm_misc_LPWSTR,asm_misc_void,asm_misc_HRESULT,asm_misc_HDC,asm_misc_LRESULT,asm_misc_HANDLE,asm_misc_HWND,asm_misc_LPSTR,asm_misc_int,asm_misc_HLOCAL,asm_misc_FARPROC,asm_misc_ATOM,asm_misc_HMODULE,asm_misc_WPARAM,asm_misc_HGLOBAL,asm_misc_entry,asm_misc_rva,asm_misc_COLLAPSED,asm_misc_config,asm_misc_exe,asm_misc_Software,asm_misc_CurrentVersion,asm_misc___imp_,asm_misc_INT_PTR,asm_misc_UINT_PTR,asm_misc_---Seperator,asm_misc_PCCTL_CONTEXT,asm_misc___IMPORT_,asm_misc_INTERNET_STATUS_CALLBACK,asm_misc_.rdata:,asm_misc_.data:,asm_misc_.text:,asm_misc_case,asm_misc_installdir,asm_misc_market,asm_misc_microsoft,asm_misc_policies,asm_misc_proc,asm_misc_scrollwindow,asm_misc_search,asm_misc_trap,asm_misc_visualc,asm_misc____security_cookie,asm_misc_assume,asm_misc_callvirtualalloc,asm_misc_exportedentry,asm_misc_hardware,asm_misc_hkey_current_user,asm_misc_hkey_local_machine,asm_misc_sp-analysisfailed,asm_misc_unableto
2,3,32,6,2,0,2,0,0,1,0,6,1,17,53,50,22,95,14,66,4,22,8,41,31,2,2,6,0,0,3,25,18,2,0,6,0,0,0,11,0,0,0,2,0,2,0,0,0,0,0,1,8,0,1,0,4,0,0,0,28,6,0,0,0,0,35,0,0,9,0,4,0,0,0,29,0,0,0,1,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0
3,3,21,12,4,39,4,6,0,13,0,2,0,9,165,1072,39,153,189,98,0,39,1,78,226,1,11,33,0,0,0,70,0,51,0,12,0,0,0,20,0,0,0,4,0,2,0,3,3,8,10,1,5,0,0,2,3,2,3,0,51,2,0,0,0,0,0,1,1,40,0,8,0,50,0,11,0,0,0,1,0,49,0,0,0,0,0,4,0,0,0,0,0,1,0
3,3,27,12,4,30,4,5,0,14,0,2,0,12,175,1071,42,157,182,100,0,39,1,78,221,0,12,33,0,0,0,66,0,60,0,12,0,0,0,20,0,0,0,4,0,2,0,3,3,9,10,3,5,0,0,2,3,2,3,0,51,2,0,0,0,0,0,0,0,43,0,8,0,49,0,9,0,0,0,1,0,56,0,0,0,0,0,4,0,0,0,0,0,6,0
3,3,243,18,6,346,6,0,0,0,0,7,0,131,92,145797,51,279,162,135,5,51,74,107,171,5,0,0,30,0,0,59,0,34,0,18,0,0,3,40,0,0,0,6,0,20,0,0,0,0,0,0,8,0,0,0,0,0,0,0,69,7,0,6,0,1,5,0,0,30,0,12,0,63,0,0,0,0,0,3,0,46,0,0,0,0,0,4,0,0,0,0,0,0,0
3,4,1983,27,9,839,9,74,1,149,7,15,1,1157,635,160817,479,2041,295,1139,21,478,254,956,2472,41,120,333,130,24,0,279,37,20,0,301,1,0,0,46,12,0,12,9,1,72,11,38,6,10,72,73,235,0,1,1,6,4,0,0,505,11,0,0,0,0,4,8,7,817,0,18,0,502,2,808,1,0,0,1,0,164,0,12,0,0,0,4,0,0,0,0,0,0,0
5,5,2042,12,4,1285,4,2,0,8,0,6,1,919,549,34906,47,1117,1177,106,5,24,261,203,965,3,11,23,891,8,0,101,0,13,0,20,0,10,0,35,3,0,0,4,4,4,0,0,0,1,4,4,19,2,0,0,2,0,5,2,44,5,0,0,0,0,0,0,0,529,0,8,0,42,0,205,0,0,0,1,0,171,0,0,0,0,0,6,0,2,0,0,0,11,0
3,3,521,12,4,1531,4,2,1,13,0,11,1,198,2917,16785,54,423,292,136,11,51,73,131,1403,0,22,39,70,0,0,49,21,6,0,21,3,0,0,20,3,0,0,4,1,7,0,0,0,7,0,3,15,0,1,0,5,0,0,0,63,10,0,0,0,0,4,0,0,83,0,8,0,0,61,68,0,0,0,1,0,50,0,0,1,0,0,4,0,0,0,0,0,22,0
3,3,541,18,6,1450,6,14,5,26,0,18,1,202,2912,6505,104,501,299,192,18,93,76,215,1527,0,33,81,70,0,0,71,27,6,0,27,3,0,0,30,3,0,1,6,6,10,0,10,1,13,10,7,49,2,0,0,5,1,0,0,111,17,0,0,0,0,13,0,0,109,0,12,0,0,111,84,0,0,0,1,0,61,0,0,0,0,0,4,0,0,0,0,0,28,0
3,3,7194,21,7,4542,7,41,14,65,1,41,409,3134,1338,21501,184,4716,3673,1398,59,180,795,472,3520,28,93,188,1737,62,86,624,0,440,349,293,2,0,0,40,30,0,1,14,9,19,4,0,3,55,19,7,339,0,5,1,8,4,3,0,303,31,1,0,0,0,21,2,0,1649,0,14,0,534,56,413,76,0,0,7,0,693,0,0,5,0,163,4,0,0,2,0,0,6,0
3,3,630,0,0,75,0,0,0,1,0,58,0,225,539,85202,18,294,152,6,160,0,6,2,90,0,1,1,4,6,0,1,0,2,0,0,2,6,0,0,159,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,441,0,0,0,0,83,75,0,0,0,1,0,38,0,0,0,0,0,4,0,0,0,0,0,29,0
4,4,200,0,10,334,0,15,9,20,0,9,19,79,71489,31902,6062,396,1372,1842,8,101,269,131,1166,0,46,98,24,8,0,4161,0,15,0,112,8,0,0,10,3,0,0,0,1,17,6,0,0,17,2,17,44,6,2,0,8,0,0,0,0,8,0,0,0,0,0,0,0,3699,0,0,0,0,0,0,0,0,0,2,0,29,0,0,14,0,0,10,0,0,0,0,0,2,0
3,3,14,12,4,18,4,9,0,16,0,2,0,6,154,1062,39,176,41,104,0,41,5,78,82,0,14,34,0,0,0,41,0,22,0,12,0,0,0,22,0,0,0,4,0,1,0,2,2,11,12,0,7,4,0,0,2,2,0,0,51,2,0,0,0,0,0,1,1,14,0,6,0,48,0,28,0,0,0,1,0,34,4,0,0,0,0,4,0,0,0,0,0,21,0
6,6,288,0,5,600,0,4,1,6,0,4,4,125,39998,4479,530,208,464,1606,1,39,115,30,367,0,19,38,24,4,0,316,0,5,0,9,3,0,0,5,0,0,0,0,0,8,0,0,0,3,1,2,8,6,1,0,4,0,0,0,0,4,0,0,0,0,0,0,0,687,0,0,0,4,0,0,0,0,0,1,0,23,0,0,2,0,0,9,0,0,0,0,0,0,0
4,4,1051,0,10,384,0,15,9,20,0,8,0,535,45525,28480,4600,574,729,1596,13,101,171,75,512,0,46,98,2,28,0,221,0,3,0,21,2,0,0,10,12,0,0,0,1,17,6,0,0,17,2,17,53,6,2,0,8,0,0,0,0,4,0,0,0,0,0,0,0,2239,0,0,0,0,0,0,0,0,0,1,0,87,0,0,21,0,0,12,0,0,0,0,0,6,0
3,3,688,12,4,522,4,29,13,66,1,245,18,272,695,3465891,187,1069,311,688,245,173,85,401,668,78,88,181,172,2,5,281,146,158,10,162,3,0,0,22,7,0,4,6,7,121,0,2,3,41,37,20,159,3,1,1,10,3,4,0,184,245,0,0,0,0,1,0,0,141,0,8,0,233,57,59,0,0,0,6,0,117,0,0,11,3,0,4,0,0,0,0,0,0,2
4,4,23,0,4,0,0,3,0,17,0,18,0,10,126,2386,1,107,14,60,16,0,0,2,3,0,4,39,0,0,0,75,0,7,0,3,0,0,0,4,0,0,0,0,0,1,1,2,0,6,16,6,10,0,0,1,1,0,0,0,0,18,0,0,0,0,0,0,0,60,0,0,0,1,0,47,0,0,0,1,0,36,0,0,0,0,0,5,0,0,0,0,0,0,0
3,3,145,12,4,27,4,8,0,10,0,2,0,17,175,1073,39,193,79,99,0,39,1,78,118,0,17,38,0,0,0,63,0,49,0,12,0,0,0,22,0,0,0,4,3,3,0,4,3,9,10,1,10,3,0,1,2,2,1,0,51,2,0,0,0,0,0,0,0,62,0,6,0,50,0,23,0,0,0,1,0,51,0,0,0,0,0,4,0,0,0,0,0,20,0
3,3,38,9,3,0,3,0,0,2,0,6,1,16,30,39,11,57,17,37,4,11,1,22,29,2,5,7,0,0,0,13,0,1,0,9,0,0,0,17,0,0,0,3,0,0,1,0,0,1,0,1,0,0,1,0,5,0,0,0,20,6,0,0,0,0,6,0,0,8,0,6,0,19,0,0,0,0,0,1,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0
3,3,6624,18,6,2923,6,27,10,26,0,28,101,3100,1230,19493,171,4328,2582,1221,57,91,471,373,2462,57,59,100,1864,116,87,561,0,367,155,533,4,31,0,61,48,0,0,13,15,14,0,0,0,27,0,9,221,0,1,0,6,0,4,1,138,12,1,0,1,2,1,0,0,1157,0,12,0,572,87,135,67,0,0,9,0,615,0,5,3,0,81,4,0,1,0,0,0,9,4
3,3,139,12,4,29,4,12,0,9,1,2,0,13,175,1091,39,188,102,98,0,39,1,78,139,0,17,34,0,0,0,66,0,50,0,12,0,0,0,20,0,0,0,4,0,1,0,3,3,9,14,4,6,3,0,1,2,2,1,0,51,2,0,0,0,0,0,0,0,67,0,6,0,50,0,29,0,0,0,1,0,50,0,0,0,0,0,4,0,0,0,0,0,22,0
2,2,1465,18,6,446,6,28,14,23,0,7,6,639,436,763,126,1160,508,428,6,91,103,199,533,79,32,120,226,5,6,159,0,8,50,57,0,0,0,43,3,0,0,8,3,110,6,0,1,10,121,16,124,0,1,0,8,3,0,5,121,6,1,2,6,2,260,2,0,294,0,12,0,0,25,184,6,0,0,7,0,264,0,0,0,0,19,4,0,5,0,0,0,4,4
3,3,4430,15,5,1791,5,21,11,27,0,28,67,2041,1095,9035,160,3183,1859,1022,59,95,272,302,1875,18,53,101,1323,45,85,425,0,305,84,427,0,11,0,37,51,0,0,8,9,16,7,0,0,26,3,3,187,2,1,0,6,0,1,2,128,11,1,0,0,0,1,0,0,754,0,10,0,508,109,127,14,0,0,5,0,414,0,0,7,0,43,4,0,2,0,0,0,19,4
3,3,551,15,5,1574,5,6,7,30,0,15,1,215,2873,4451,77,482,311,166,21,76,75,176,1636,0,29,64,70,0,0,53,19,6,0,24,1,0,0,25,12,0,0,5,0,9,0,7,0,15,0,3,25,1,0,0,3,0,2,0,91,11,0,0,0,0,7,0,0,96,0,10,0,0,91,81,0,0,0,1,0,88,0,0,0,0,0,4,0,0,0,0,0,30,0
3,3,15,12,4,34,4,7,0,13,0,2,0,7,172,1081,42,151,92,85,0,39,1,78,131,0,14,38,0,0,0,68,0,62,0,12,0,0,0,20,0,0,0,4,0,2,5,6,3,10,9,1,18,1,0,0,3,2,2,0,51,2,0,0,0,0,0,0,0,42,0,8,0,50,0,4,0,0,0,1,0,61,0,0,0,0,0,4,0,0,0,0,0,2,0
3,3,19,12,4,34,4,8,0,14,0,2,0,10,169,1086,42,148,97,79,0,39,1,78,137,0,12,38,0,0,0,61,0,48,0,12,0,0,0,20,0,0,0,4,0,3,5,6,3,8,9,0,18,1,0,0,3,2,2,0,51,2,0,0,0,0,0,0,0,42,0,8,0,50,0,0,0,0,0,1,0,56,0,0,0,0,0,4,0,0,0,0,0,6,0
3,3,641,18,6,1450,6,14,5,26,0,20,1,251,2756,7986,116,534,316,192,24,93,83,215,1522,0,33,81,70,2,0,82,27,6,0,27,3,0,0,30,9,0,1,6,6,10,0,10,1,13,10,7,47,2,0,0,5,1,0,0,111,17,0,0,0,0,13,0,0,134,0,12,0,0,111,113,0,0,0,1,0,62,0,0,0,0,0,4,0,0,0,0,0,32,0
4,4,11076,0,3,7030,0,44,11,60,4,5,1,1435,1002,12320,80,7244,5891,1955,4,166,1979,527,4318,189,118,675,5015,30,67,478,0,199,0,1149,3,16,0,102,3,0,1,65,4,12,0,2,1,52,30,168,795,1,1,0,10,3,8,484,972,4,0,2,0,2,0,4,0,3016,0,0,0,852,390,123,177,0,0,9,0,1064,0,153,0,0,0,4,0,484,0,0,0,51,4
3,3,305,27,9,537,9,9,1,39,1,5,1,84,2314,47096,142,417,278,279,4,137,294,334,300,0,85,123,63,0,3,91,0,5,0,51,0,5,0,52,3,0,0,9,21,14,6,0,0,27,2,3,28,5,0,0,7,0,4,10,190,4,0,0,0,0,1,0,0,58,0,18,0,189,0,35,0,0,0,1,0,24,0,3,0,0,0,4,0,10,0,0,0,11,0
3,3,679,15,5,532,5,28,13,60,1,245,18,267,725,3834430,212,1120,333,732,245,202,89,444,662,77,88,210,170,2,5,289,169,152,10,168,3,0,0,27,7,0,2,7,4,143,0,11,3,44,32,21,164,3,1,2,10,2,3,0,217,245,0,0,0,0,1,1,0,138,0,10,0,267,56,46,0,0,0,6,0,138,0,0,11,3,0,4,0,0,0,0,0,0,2
3,3,735,27,9,1306,9,20,9,34,0,7,0,408,65846,1959,165,581,669,180,6,115,143,370,500,2,29,97,0,35,0,113,48,4,0,27,1,0,0,45,0,0,0,9,3,20,8,19,0,6,10,2,54,0,1,0,6,0,1,0,142,7,0,0,0,0,4,1,0,45,0,18,0,141,0,16,0,0,0,1,0,40,0,0,0,0,0,4,0,0,0,0,0,1,0
3,3,17,12,4,27,4,13,0,10,1,2,0,7,156,1064,39,192,61,109,0,41,5,78,101,0,15,34,0,0,0,43,0,33,0,12,0,0,0,22,0,0,0,4,0,0,0,4,3,9,13,4,9,4,0,1,2,2,0,0,51,2,0,0,0,0,0,0,0,21,0,6,0,48,0,33,0,0,0,1,0,51,0,0,0,0,0,4,0,0,0,0,0,28,0
3,3,490,9,3,438,3,11,7,21,0,207,0,192,488,2453976,95,752,165,493,207,72,84,214,419,57,39,73,97,0,5,185,149,105,10,59,21,0,0,18,7,0,0,5,2,23,0,0,0,17,0,6,70,0,1,0,5,0,0,0,80,207,0,0,0,0,1,0,0,72,0,6,0,87,54,12,0,0,0,3,0,62,0,0,11,0,0,4,0,0,0,0,0,0,2
3,3,538,18,6,1450,6,14,5,26,0,19,1,196,2979,6087,98,495,296,192,19,93,79,214,1525,0,33,81,70,0,0,70,27,6,0,27,5,0,0,30,3,0,1,6,6,10,0,10,1,13,10,7,47,2,0,0,5,1,0,0,111,18,0,0,0,0,13,0,0,93,0,12,0,0,111,80,0,0,0,1,0,57,0,0,0,0,0,4,0,0,0,0,0,26,0
3,3,2097,21,7,4050,7,17,8,42,0,317,10,718,1033,25697,143,2060,1799,1024,319,121,325,625,1576,231,84,149,2169,45,115,497,2,192,62,163,3,0,0,92,12,0,1,9,16,186,5,0,1,36,5,43,304,0,1,0,5,0,0,0,148,316,1,3,0,2,1,0,0,404,0,14,0,336,131,4,0,0,0,12,0,224,0,0,11,1,25,4,0,0,0,0,0,1,4
3,3,396,21,7,509,7,12,6,30,0,7,0,220,6721,365,93,378,274,153,6,103,45,237,299,0,26,91,0,29,0,59,32,4,0,18,1,0,0,35,0,0,1,7,7,12,7,3,2,8,25,5,22,0,1,0,6,2,0,0,114,7,0,0,0,0,4,0,0,9,0,14,0,113,0,26,0,0,0,1,0,37,0,0,0,0,0,4,0,0,0,0,0,1,0
3,3,8,12,4,15,4,11,0,11,1,2,0,4,155,1063,39,171,43,101,0,41,5,78,84,0,15,34,0,0,0,36,0,17,0,12,0,0,0,22,0,0,0,4,0,0,0,2,3,9,15,4,9,4,0,1,2,3,0,0,51,2,0,0,0,0,0,0,0,11,0,6,0,48,0,18,0,0,0,1,0,45,4,0,0,0,0,4,0,0,0,0,0,22,0
4,4,2385,0,3,344,0,15,9,25,0,642,16,968,908,869078,13,1970,888,874,642,103,352,37,941,292,50,125,197,35,112,493,1,226,10,205,4,0,0,8,13,0,2,4,6,259,0,0,1,16,3,9,246,0,1,1,6,0,0,0,0,642,0,0,0,0,1,0,0,789,0,0,0,174,58,931,36,0,0,17,0,177,0,0,11,14,0,4,0,0,0,0,0,0,2
6,6,466,0,10,772,0,15,9,20,1,3,4,222,25607,3890,462,294,590,1595,0,104,158,12,525,0,50,103,24,2,0,347,0,3,0,6,0,0,0,10,0,0,1,0,1,19,6,0,0,18,4,17,42,6,2,0,8,0,0,0,0,3,0,0,0,0,0,0,0,480,0,0,0,4,0,0,0,0,0,1,0,34,0,0,3,0,0,11,0,0,0,0,0,1,0
3,3,34,12,4,33,4,8,0,15,0,2,0,15,167,1051,39,150,107,76,0,39,1,78,140,1,11,38,0,0,0,59,0,42,0,12,0,0,0,20,0,0,0,4,0,2,5,6,3,7,9,0,18,1,1,0,3,2,2,0,51,2,0,0,0,0,0,0,0,41,0,8,0,50,0,16,0,0,0,1,0,51,0,0,0,0,0,4,0,0,0,0,0,5,0
3,3,123,12,4,37,4,8,0,10,0,2,0,7,175,1087,39,183,93,99,0,39,1,78,134,0,17,38,0,0,0,66,0,49,0,12,0,0,0,23,0,0,0,4,3,3,0,4,3,9,10,1,10,3,0,1,2,2,1,0,51,2,0,0,0,0,0,0,0,70,0,6,0,50,0,18,0,0,0,1,0,53,0,0,0,0,0,4,0,0,0,0,0,15,0
3,3,489,15,5,393,5,11,15,20,0,204,0,191,528,2297201,100,797,136,527,204,87,81,199,441,59,44,88,95,0,5,201,179,103,10,62,15,0,0,28,7,0,0,7,2,28,0,0,0,20,2,8,74,0,1,0,5,0,0,0,101,204,0,0,0,0,1,0,0,65,0,10,0,104,54,12,0,0,0,3,0,72,0,0,11,0,0,4,0,0,0,0,0,0,2
3,3,894,18,6,755,6,30,17,70,0,256,6,372,866,2221395,235,1439,458,955,256,210,322,532,1100,99,92,225,229,2,5,385,554,172,10,101,21,0,0,41,7,0,4,8,5,161,0,7,3,47,43,13,262,3,1,1,13,2,6,0,225,256,0,0,0,0,1,3,2,170,0,12,0,241,57,64,0,0,0,6,0,128,0,0,11,3,0,4,0,0,0,0,0,0,2
3,3,2636,6,2,697,2,23,5,16,0,14,5,1197,375,4989,66,1743,808,509,21,58,198,159,934,17,33,61,573,28,8,204,0,76,42,150,3,19,0,31,16,0,0,2,3,10,1,0,0,12,0,9,72,0,1,0,4,0,0,1,72,9,1,0,0,0,1,0,0,436,0,4,0,119,78,109,14,0,0,7,0,216,0,0,1,0,22,4,0,1,0,0,0,1,4
3,3,22,12,4,7,4,12,0,14,1,2,0,7,155,1065,39,180,40,105,0,41,5,78,81,0,14,34,0,0,0,42,0,23,0,12,0,0,0,22,0,0,0,4,0,1,0,2,3,11,15,0,7,4,0,0,2,3,0,0,51,2,0,0,0,0,0,1,1,16,0,6,0,48,0,17,0,0,0,1,0,41,4,0,0,0,0,4,0,0,0,0,0,24,0
3,3,2090,24,8,4035,8,19,8,44,0,317,10,717,1046,25665,150,2078,1795,1039,319,128,325,639,1579,231,85,156,2169,45,113,502,2,192,61,166,3,0,0,97,12,0,1,10,16,186,5,2,2,34,11,44,308,0,1,0,5,1,0,0,158,316,1,3,0,2,1,0,0,403,0,16,0,345,131,4,0,0,0,12,0,225,0,0,11,1,25,4,0,0,0,0,0,1,4
3,3,130,12,4,32,4,9,0,13,0,2,0,10,170,1008,56,186,98,99,0,39,1,78,138,0,16,39,0,0,0,57,0,48,0,12,0,0,0,20,0,0,0,4,0,2,5,6,3,9,10,0,20,2,0,1,2,2,1,0,51,2,0,0,0,0,0,0,0,65,0,6,0,50,0,21,0,0,0,1,0,55,0,0,0,0,0,4,0,0,0,0,0,20,0
4,4,2389,0,3,344,0,17,9,33,0,643,13,971,902,909205,11,1958,878,877,643,112,354,35,943,292,50,134,179,35,103,409,1,231,10,205,4,0,0,8,13,0,1,4,3,265,0,0,1,16,9,7,249,0,1,1,7,0,0,0,0,643,0,0,0,0,1,0,0,651,0,0,0,180,56,941,36,0,0,17,0,151,0,0,11,14,0,4,0,0,0,0,0,0,2
3,3,22,12,4,40,4,5,0,13,0,2,0,10,168,1033,42,152,193,97,0,39,1,78,232,0,12,33,0,0,0,72,0,51,0,12,0,0,0,21,0,0,0,4,0,2,0,3,3,10,9,1,5,0,0,1,3,2,3,0,51,2,0,0,0,0,0,0,0,44,0,8,0,50,0,5,0,0,0,1,0,51,0,0,0,0,0,4,0,0,0,0,0,6,0
2,3,17400,30,10,8474,10,65,14,88,0,23,4,8263,1397,6601,225,9288,9849,1234,42,229,1100,815,8951,17,104,343,9442,178,18,365,0,85,0,481,8,11,0,79,33,0,0,16,27,23,13,36,3,29,132,15,735,2,2,1,17,15,9,4,228,12,0,0,0,0,4,9,6,2319,0,20,0,0,108,745,108,0,0,13,0,1141,0,0,0,0,0,4,0,4,0,2,4,6,2
3,3,748,24,8,1211,8,17,10,23,0,42,3,355,259,1304,139,935,774,486,42,126,125,391,669,60,67,103,137,4,20,208,2,24,54,21,0,0,0,55,0,0,1,8,15,43,6,0,2,22,10,45,145,0,1,1,3,1,0,0,149,42,1,4,1,1,25,4,4,94,0,16,0,146,0,0,0,0,0,3,0,104,0,0,0,0,23,4,0,0,0,0,0,1,0
3,4,777,15,5,1231,5,18,12,29,0,8,0,425,6751,2511,100,582,635,149,7,96,177,299,464,4,24,76,0,43,0,70,77,4,0,15,1,0,0,25,0,0,2,5,4,12,2,16,1,6,23,2,44,0,1,0,5,2,0,0,111,8,0,0,0,0,4,3,2,17,0,10,0,110,0,16,0,0,0,1,0,43,0,0,0,0,0,4,0,0,0,0,0,0,0
3,3,1266,21,7,1839,7,17,8,42,0,311,3,412,926,8245,145,1612,962,952,313,125,199,412,952,184,88,145,333,4,108,428,2,178,58,159,3,0,0,77,13,0,1,9,16,161,5,0,1,36,8,45,220,0,1,0,5,0,0,0,152,310,1,3,0,0,1,0,0,140,0,14,0,322,85,14,0,0,0,7,0,198,0,0,11,0,23,4,0,0,0,0,0,2,4
3,3,13737,9,3,4209,3,31,16,70,2,28,18,6052,1484,10842,162,7975,4020,1922,62,129,1682,541,6244,29,84,133,2206,73,69,941,0,413,151,394,2,0,0,17,54,0,0,8,8,14,0,0,0,43,0,24,563,0,1,0,4,0,0,14,141,10,1,7,0,0,1,0,0,2247,0,6,0,225,354,265,384,0,0,9,0,644,0,0,1,5,59,4,0,0,0,0,0,8,6
3,3,883,0,0,97,0,0,0,1,0,60,1,297,426,288370,39,403,156,6,168,0,7,5,88,0,1,1,8,10,0,1,0,4,0,0,0,14,0,0,168,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,631,0,0,0,0,133,123,0,0,0,1,0,44,0,0,0,0,0,4,0,0,0,0,0,36,0
3,3,33,12,4,28,4,3,0,14,0,2,0,17,162,784360,39,303,102,107,0,39,3,78,135,0,13,33,4,0,0,72,0,73,0,12,0,0,0,20,0,0,0,4,0,2,0,3,2,11,9,0,7,2,0,0,3,1,1,0,51,2,0,0,0,0,0,0,0,50,0,8,0,49,0,15,0,0,0,1,0,173,0,0,0,0,0,4,0,0,0,0,0,168,0
3,3,10,12,4,25,4,13,0,10,1,2,0,5,153,1013,39,188,57,103,0,41,5,78,98,0,15,34,0,0,0,47,0,15,0,12,0,0,0,20,0,0,0,4,0,0,0,4,3,9,13,4,9,4,0,1,2,2,0,0,51,2,0,0,0,0,0,0,0,23,0,6,0,48,0,37,0,0,0,1,0,53,0,0,0,0,0,4,0,0,0,0,0,31,0
3,3,28,12,4,31,4,12,0,17,0,2,0,14,64,2862,39,253,101,125,0,41,4,78,138,0,14,39,0,0,0,75,0,65,0,12,0,0,0,22,0,0,1,4,0,1,5,4,1,10,12,3,20,3,0,0,2,1,1,0,51,2,0,0,0,0,0,2,1,91,0,6,0,48,0,49,0,0,0,1,0,77,4,0,0,0,0,5,0,0,0,0,0,67,0
3,3,837,0,12,658,0,0,0,1,3,8,1,464,51298,8973,63,576,126,368,7,0,7,0,278,5,0,91,9,10,0,14,0,1,0,3,0,0,0,4,0,0,0,12,1,16,0,0,0,21,0,2,9,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,322,0,0,0,0,0,351,0,0,0,1,0,22,0,4,0,0,0,5,0,0,8,0,0,1,0
4,4,684,0,3,58,0,6,1,18,0,23,0,255,250,282434,25,310,199,7,63,41,38,7,120,0,21,41,6,2,0,3,0,4,0,0,0,3,0,2,63,0,3,1,1,3,3,2,1,2,8,10,44,0,0,1,2,1,1,0,0,2,0,0,0,0,0,1,0,404,0,0,0,52,0,122,0,0,0,1,0,35,0,0,15,0,0,4,0,0,0,0,0,22,0
3,3,461,15,5,301,5,16,7,31,0,205,0,181,123612,50671,133,748,179,498,205,110,64,272,391,65,71,111,95,0,5,216,105,89,10,67,11,0,0,33,7,0,1,7,2,23,0,0,1,27,6,12,86,3,1,0,7,0,2,0,123,205,0,0,0,0,1,0,0,168,0,10,0,123,54,13,0,0,0,3,0,66,0,0,11,0,0,4,0,0,0,0,0,0,2
3,3,682,9,3,409,3,28,15,63,0,245,21,265,703,3468816,199,1117,346,724,245,191,85,461,761,77,80,200,170,2,5,286,182,160,10,156,3,0,0,17,7,0,4,5,4,139,0,3,2,42,31,11,162,2,1,2,10,2,5,0,200,245,0,0,0,0,1,0,0,145,0,6,0,246,57,67,0,0,0,6,0,131,0,0,11,3,0,4,0,0,0,0,0,0,2
2,2,9548,30,10,3935,10,51,21,35,2,31,0,4644,1134,57150,292,5903,5475,1315,28,202,494,723,4885,658,126,621,2881,38,14,375,0,11,137,91,0,2,0,61,0,0,1,10,1,3697,6,0,4,26,156,38,1645,64,1,1,11,4,6,7,242,31,1,0,18,1,1044,7,7,2356,0,20,0,0,3,757,42,18,0,46,0,1088,0,0,0,0,64,5,0,7,0,0,0,3,0
3,3,491,15,5,408,5,13,7,22,0,207,0,189,538,1744146,103,814,164,542,207,89,93,238,491,61,49,90,95,0,5,201,204,97,10,53,21,0,0,28,7,0,0,7,2,27,0,0,0,20,9,7,76,0,1,0,5,0,0,0,102,207,0,0,0,0,1,0,0,68,0,10,0,102,54,12,0,0,0,3,0,81,0,0,11,0,0,4,0,0,0,0,0,0,2
3,3,4825,9,3,2236,3,26,9,29,1,29,28,2175,942,7675,93,3093,1900,831,42,91,385,228,1905,28,59,97,1303,28,81,346,0,255,61,277,2,30,0,23,24,0,0,12,6,12,0,0,0,24,0,7,249,0,1,0,4,0,5,5,111,21,1,0,0,0,9,0,0,876,0,6,0,357,89,114,40,0,0,5,0,407,0,0,5,0,30,4,0,5,0,0,0,4,4
3,4,2119,18,6,823,6,97,11,114,3,14,0,1153,633,1441131,439,1967,287,1052,21,439,422,878,2833,36,107,283,68,11,0,416,54,22,0,266,1,0,0,30,12,0,4,6,0,44,0,34,6,44,33,26,156,4,3,4,8,3,3,0,457,10,0,0,0,0,5,4,4,882,0,12,0,455,1,797,0,0,0,1,0,121,0,4,0,0,0,4,0,0,3,0,0,0,0
4,4,1036,12,4,989,4,37,13,75,0,240,12,416,89081,52510,266,1514,666,958,240,218,292,658,1194,79,97,239,259,2,3,429,524,164,10,120,4,0,0,31,7,0,4,6,4,193,0,7,4,44,43,16,318,3,1,0,13,4,7,0,230,240,0,0,0,0,1,2,1,246,0,8,0,243,57,185,7,0,0,6,0,143,0,0,11,3,0,6,0,0,0,0,0,0,2
